ticker,fqtr,quarter,ann_time_iq,call_time_iq,CAR,Surprise_EPS_iq,TariffSent_mean_call_iq,TariffMentions_iq,TariffSent_fwd_iq,size,bm,momentum_12_2,ivol,after_hours,qa_share,sector,eps_actual,TariffSent_shareNeg,tariff_sentences
BMY,2024_Q4,2024_Q4,2025-02-06,2025-02-06 08:00:00,-0.05244153159597016,,0.7107338309288025,2,0.7107338309288025,0.020026002712201046,,0.25649944993672125,0.020026002712201046,0,,Healthcare,0.64,0.0,"['Finally, unless otherwise stated, all comparisons are made from the same period in 2023 and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.', 'And the only other headwind that I would mention is is we provided that guidance on IRA, which really took out the worst-case scenario for Eloquist as we head into the IRA in 26 and 27.']"
BMY,2024_Q3,2024_Q3,2024-10-31,2024-10-31 08:00:00,0.034375648769632394,,0.5889348983764648,3,0.5241965651512146,0.01475647519541811,,0.30147265956270375,0.01475647519541811,0,,Healthcare,0.64,0.0,"['So physicians can prescribe today, push through medical exemptions before formula reviews, but we expect to see really full access 80 to 85 percent access within roughly, you know, 12 months post-approval.', 'But in the meantime, physicians can push through medical exemptions, for any of these formula reviews to take place.', 'As a reminder, unless otherwise stated, all comparisons are made from the same period in 2023, and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.']"
BMY,2024_Q2,2024_Q2,2024-07-26,2024-07-26 08:00:00,0.11196060593020109,,0.895348846912384,2,0.895348846912384,0.0208457090061954,,0.042512751316237773,0.0208457090061954,0,,Healthcare,0.64,0.0,"['Let me start with a brief reminder that unless otherwise stated, all comparisons are made from the same period in 2023 and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.', ""But let me just first say we're not going to speculate on the impact of products that have not been or aren't planned to be negotiated.""]"
BMY,2024_Q1,2024_Q1,2024-04-25,2024-04-25 08:00:00,-0.08188041646523554,,0.0,0,0.0,0.016827280693476873,,-0.10339543564708154,0.016827280693476873,0,,Healthcare,0.64,0.0,[]
ORLY,2025_Q2,2025_Q2,2025-07-24,2025-07-24 10:00:00,0.021263639667470774,,-0.07438629120588303,24,-0.1253499835729599,0.013035015432675021,,0.17416274466196024,0.013035015432675021,0,,Consumer Cyclical,0.78,0.5,"['The contribution to our average ticket from same skew inflation for the second quarter was just under .5% and reflects the early stages of the impact of changes in the tariff environment in our industry, which I will discuss more in a moment.', 'The increase in our guidance range at the top end also reflects the potential for incremental benefit we could realize from the effective price management that we talked about earlier as we navigate the challenging tariff environment.', 'As I previously noted, we have begun to see some incremental same skew benefit filter into our numbers from industry wide pricing actions spurred by the first round of tariffs.', 'Brent will discuss more of this in detail during his prepared comments, but we continue to be successful in working with our supplier partners to respond to and mitigate the impacts from tariffs.', 'As a result of these factors, our forward-looking guidance expectations do not incorporate a significant net benefit from tariff-induced inflation beyond the modest price changes we have already seen thus far.']"
ORLY,2025_Q1,2025_Q1,2025-04-24,2025-04-24 10:00:00,-0.03677751144469762,,0.4532076120376587,36,0.2995552122592926,0.016023853213008143,,0.13131473099558266,0.016023853213008143,0,,Consumer Cyclical,0.78,0.1111111111111111,"['I will discuss our thoughts on tariff developments in a moment, but I will note that tariff-related price changes had a very minimal impact to same-skew inflation in the first quarter.', 'There are several factors, namely tariffs and the ongoing international trade deliberations that have the potential to impose significant challenges on the consumer.', 'Tariffs certainly have the potential to impact the same skew inflation assumptions we have inherent within our guide.', 'However, the high degree of uncertainty surrounding the duration, magnitude, and timing of potential tariffs, coupled with the changes we have already seen to previously announced tariffs, prevent us from prudently forecasting the inflationary impacts.', 'While tariffs may take up a significant bandwidth in the news, our teams are focused on what they do best, and that is getting incrementally better and executing our business model every single day in every single store.']"
ORLY,2024_Q4,2024_Q4,2025-02-06,2025-02-06 11:00:00,-0.02320727307657862,,0.3282766342163086,13,0.14145290851593018,0.010156550886349664,,0.18350066588670622,0.010156550886349664,0,,Consumer Cyclical,0.78,0.3076923076923077,"['In a few moments, Brent will discuss how we view the potential for increased tariffs on our supply chain and margin outlook.', 'For now, I will just highlight that our sales assumptions exclude any changes in tariffs as it remains too early to project the impact to our business.', 'As Brad previously mentioned, we have not incorporated any impact from changes to tariffs.', 'At this time, it is difficult to assess the exact timing, duration, and magnitude of any tariff revisions that will occur and the way that suppliers, competitors, and customers will respond to any changes.', 'Our experience during the last round of significant tariffs in 2018 and 2019 is a clear demonstration that our industry behaves rationally in response to increased acquisition costs.']"
ORLY,2024_Q3,2024_Q3,2024-10-24,2024-10-24 11:00:00,-0.004863588545786597,,0.545190155506134,5,0.0,0.008872911750043662,,0.14928208170161317,0.008872911750043662,0,,Consumer Cyclical,0.78,0.2,"['My follow-up question is how much work are you doing today to prepare for the prospect of tariffs in the next couple of months and how, disruptive would be 30 to 60% tariff on goods coming from China and some degree of tariff coming in on goods coming from all other countries.', 'when we had the tariffs 2017, 2018 before, you know, honestly, we were able to pass those increased costs through in selling price.', 'And then on the tariff side, I think in 2022, you talked about total direct and indirect exposure to China of around 30%.', ""And on the tariff side, I don't think the tariffs went away."", ""If there's a tariff out there that is, you know, excessive to the percentages you're talking about, that may be a first for the industry and we'll have to see how we deal with that at that point.""]"
ORLY,2024_Q2,2024_Q2,2024-07-25,2024-07-25 11:00:00,0.05243886746179487,,0.2609390914440155,8,0.30241161584854126,0.01372527156956314,,0.06885011453493184,0.01372527156956314,0,,Consumer Cyclical,0.78,0.125,"['Finally, our second quarter results include a slightly larger than anticipated headwind from the mix of DIY and professional business, as the headwinds we saw to sales were more significantly felt in our higher margin DIY business.', 'Many of you who have interacted with Mark closely over the years understand that in addition to his duties managing our investor engagement and communications, Mark is also a senior leader in our finance team and a key partner to business leaders across our company.', 'However, our outlook for the net impact of the acquired business is unchanged, and we still expect only a 15 basis point headwind to operating profit in 2024.', 'We believe the pressure that our industry is experiencing will prove to be a short-term headwind.', 'Do you think that the weather was a net benefit or a net headwind to the category and your growth in the second quarter here?']"
ORLY,2024_Q1,2024_Q1,2024-04-24,2024-04-24 16:30:00,-0.03452575680543066,,-0.8121461868286133,1,-0.8121461868286133,0.011692073250291106,,0.18560391724602154,0.011692073250291106,1,,Consumer Cyclical,0.78,1.0,['Our experience gives us confidence that these demand headwinds are short term and over time the consumer will continue to prioritize their transportation needs given the value proposition that is present.']
NEM,2025_Q2,2025_Q2,2025-07-24,2025-07-24 17:30:00,0.06330472995866712,,0.0,0,0.0,0.02318713596836031,,0.47870724168720136,0.02318713596836031,1,,Basic Materials,1.43,0.0,[]
NEM,2025_Q1,2025_Q1,2025-04-23,2025-04-23 17:30:00,-0.001010238873167757,,0.7739474773406982,9,0.8894725441932678,0.027406268899536085,,0.0920567001129684,0.027406268899536085,1,,Basic Materials,1.43,0.0,"['And although it is still early days, we are closely monitoring the evolving tariff situation and are very much focused on managing the variables that are within our control.', 'Just wanted to ask about the tariffs, Tom.', ""and I understand that this tariff situation is quite fluid but I'm trying to understand from a very high level when you look at your cost structure I'm interested in what portion what part of your cost structure do you think will be greatly would be impacted by the addition of tariffs so I'm going to start first with the consumable side which is about 30 percent of your cost structure maybe you can talk a little bit about where what sort of consumables would you see being impacted?"", ""So we're seeing no particular impacts in half of our cost base around some of the tariff volatility."", 'And the two operations, the two areas that may start to see some tariff pressure would be Enosquito with some parts that you might buy from the U.S., or Red Cross and Bruce Jack, but that might buy some parts from the US.']"
NEM,2024_Q4,2024_Q4,2025-02-20,2025-02-20 17:30:00,-0.025750450995240395,,-0.6262515783309937,7,-0.7632350921630859,0.018198520949345792,,-0.06587776484931118,0.018198520949345792,1,,Basic Materials,1.43,0.8571428571428571,"['We have also established a run of mine stockpile, decoupling the mine and processing plant and ensuring that we can deliver stable and quality feed to the mill where asset reliability is our key focus.', 'So we saw an acceleration in the cost.', 'And for every $100 increase in gold price, we expect a $10 increase in our all-in-sustaining costs due to taxes, royalties and profit-sharing payments.', 'As we know, our costs were elevated through 2024 and into 2025.', 'we are estimating a $35 an ounce increase of a higher proportion of the costs at our four polymetallic mines being allocated to gold over other metals.']"
NEM,2024_Q3,2024_Q3,2024-10-24,2024-10-24 11:00:00,-0.17088451594320314,,0.06766985356807709,7,0.0,0.02466620644537763,,0.16514992913033733,0.02466620644537763,0,,Basic Materials,1.43,0.2857142857142857,"[""The other cost base is the cost for all the contracted services we use, whether that be maintenance shutdowns, maintenance that you use to supplement your workforce, costs of running camps, costs of flying people to and from, all of those sorts of costs, that's where we're seeing some escalation beyond what we'd assumed at the start of the year."", ""Yeah, Josh, we're seeing in terms of input costs around shingles, fuel, materials, That's largely in line with what the world's saying."", ""Yeah, sort of two parts to the question, but I mean, the first one is perhaps a kind of reflection on the industry as well, but when I look back to February and you look at your cost profile in the medium term, like many in the gold industry, you've got costs coming down over time over the next few years."", 'Increased production taxes and royalties from a higher gold price environment, and slightly higher G&A spend, largely due to an increase in contracted labor.', ""Another driver of our oil and sustaining costs is the important work we're putting into tailings facilities.""]"
NEM,2024_Q2,2024_Q2,2024-07-25,2024-07-25 11:00:00,-0.02630908374600701,,0.03753376007080078,2,-0.7878743410110474,0.01944832472220193,,0.35448921090921504,0.01944832472220193,0,,Basic Materials,1.43,0.5,"['Unit cost will be closely correlated to production with the added benefit of whole potential improvements and additional synergies realized in the latter part of the year.', 'And then also just a reminder, the other kind of one time is the remaining stamp duty, which is about $30 million.']"
NEM,2024_Q1,2024_Q1,2024-04-25,2024-04-25 11:00:00,0.1048997934568198,,0.6684891581535339,4,0.8669904470443726,0.02865222685054457,,0.13390104235593614,0.02865222685054457,0,,Basic Materials,1.43,0.0,"['And when we exclude the $291 million one-time stamp duty payment we made in February in connection with our acquisition of Eucrest, free cash flow for the quarter would have been $217 million.', 'These changes in working capital included a one-time payment of $291 million related to stamp duty tax stemming from the acquisition of Newcrest, which was accrued for last year, a build in stockpiles, primarily at our newly acquired sites of $193 million, a bill that accounts receivable of $84 million, largely due to the ramp-up of operations at Penesquito in the first quarter and the timing of concentrate sales, and $59 million of reclamation spend primarily related to the construction of the Hanakocha Water Treatment Facilities.', ""One, just on following up on the working capital and looking at your slide 10 in the presentation, You've talked at length on the reclamation payments, but can you give us a sense of any other key moving parts we should expect in the coming quarters and where you would expect the net balance change year on year to be from a cash working capital perspective, including the stamp duty or excluding it, whichever?"", ""So the only additional stamp duty we'll have is in the third quarter for approximately $30 million.""]"
SNPS,2025_Q3,2025_Q3,2025-09-09,2025-09-09 17:00:00,,,0.1416199654340744,5,0.0,0.019544949594284846,,0.39751654964357064,0.019544949594284846,1,,Technology,1.5,0.4,"[""It seems like that's potentially a bigger issue that could be a headwind longer term."", 'As mentioned before, our IP business faced several headwinds.', ""So as you note, the three headwinds that Saseen talked about in the IP, those are fully incorporated, and it's a balance between those three, what the impact was."", 'Tailwinds from a strong quarter in our design automation segment and the close of the ANSYS acquisition partially offset these headwinds.', 'Regionally, we saw strength in Europe and North America, and despite sequential improvement in China, headwinds persist.']"
SNPS,2025_Q2,2025_Q2,2025-05-28,2025-05-28 17:00:00,-0.10872602491338781,,-0.3852212131023407,3,-0.11189914494752884,0.030190840080590153,,-0.15574907634932578,0.030190840080590153,1,,Technology,1.5,1.0,"[""Halfway through this year in FY25, we could see clearer that these headwinds will not only bring China below the corporate average, what we're factoring into our guidance is a decline in China year over year."", 'Regionally, we saw strength in Europe and South Korea, offsetting China headwinds.', 'Recall as we started sometimes in FY24 communicating that we are seeing both a cumulative impact of the restrictions in China as well as the macro situation inside China have caused us to continue on communicating that this deceleration will continue and that headwind has gotten stronger as we go through each quarter over the last year, year and a half.']"
SNPS,2025_Q1,2025_Q1,2025-02-26,2025-02-26 17:00:00,0.03028094258554192,,-0.11121957004070282,2,0.03479699045419693,0.026394473817342494,,-0.09005459424643592,0.026394473817342494,1,,Technology,1.5,0.5,"[""We've always believed that there will be headwind and ongoing deceleration in China."", 'The deceleration and the headwinds in China are getting stronger.']"
SNPS,2024_Q4,2024_Q4,2024-12-04,2024-12-04 17:00:00,-0.09796810629364572,,0.7671258449554443,3,0.0,0.022309393203420846,,0.024658055268914625,0.022309393203420846,1,,Technology,1.5,0.0,"['I guess any changes in your views, given all the current events that have been swirling around, you touched on some of them, but in terms of like various boundary investments, you mentioned briefly geopolitics.', 'The thing is that the export control does have an impact, but I wonder if the impact, how do you characterize the amount of impact?', ""And so that's, you know, right off the bat for the routable business, $100 million headwind.""]"
SNPS,2024_Q3,2024_Q3,2024-08-21,2024-08-21 17:00:00,-0.004025737203721416,,0.0,0,0.0,0.025228010626778888,,-0.027922243168505112,0.025228010626778888,1,,Technology,1.5,0.0,[]
SNPS,2024_Q2,2024_Q2,2024-05-22,2024-05-22 17:00:00,0.04348717697657204,,0.0,0,0.0,0.01750233948107987,,0.05933122719205852,0.01750233948107987,1,,Technology,1.5,0.0,[]
SNPS,2024_Q1,2024_Q1,2024-02-21,2024-02-21 17:00:00,0.03417846405886763,,0.49501216411590576,1,0.0,0.02048405709053579,,0.24712069378376111,0.02048405709053579,1,,Technology,1.5,0.0,"['And so my question is, you know, do you still anticipate some headwinds specific to China and anything specific you wanted to call out there with respect to the deletion to the overall revenue trends?']"
GD,2025_Q2,2025_Q2,2025-07-23,2025-07-23 09:00:00,0.052687120332403484,,-0.9334479570388794,1,0.0,0.012357076326461738,,0.19278190245308036,0.012357076326461738,0,,Industrials,3.74,1.0,"['In short, revenue is up on more deliveries.']"
GD,2025_Q1,2025_Q1,2025-04-23,2025-04-23 09:00:00,-0.025875482729208817,,0.5272505283355713,9,0.7711647152900696,0.019944094073329765,,-0.10836312488407818,0.019944094073329765,0,,Industrials,3.74,0.1111111111111111,"['We continue to see improved interest across all models in the U.S., albeit with cautious concern by customers about the macroeconomic environment and the impact of tariffs on their businesses.', 'Let me speak to tariffs for a moment.', 'We do not know the scope and breadth of the tariff issue at the moment and will not for a while.', 'Accordingly, anything I might say on that subject would be sheer speculation, so I do not intend to answer questions on the subject of tariffs, because anything I say on that subject, given our lack of firm knowledge, will most certainly be wrong.', ""Any noticeable change that you've seen at Gulfstream post all the tariff announcements in early April?""]"
GD,2024_Q4,2024_Q4,2025-01-29,2025-01-29 09:00:00,-0.019382121838623683,,0.25587424635887146,8,0.026634633541107178,0.01576973717095555,,-0.13442300051665246,0.01576973717095555,0,,Industrials,3.74,0.375,"[""We're heavily in the United States, as you well know, in our manufacturing facilities, but we will deal with any of the impacts of governmental policy as they occur, as we always have."", ""We're going to continue to manage those costs and drive them down and improve our productivity as well."", 'Maybe a big picture question, just given the new administration, and we touched upon it a little bit, but all your segments hit on it with Marine and Doge within technology and even tariffs within aerospace.', 'With regard to other parts of the world, if this new US administration may be more flexible, in allowing or even encouraging exports to other parts of the world?', 'And your first question was about exports.']"
GD,2024_Q3,2024_Q3,2024-10-23,2024-10-23 09:00:00,-0.013706790060009718,,-0.2238549292087555,4,0.0,0.010075058240841202,,0.07897283307108971,0.010075058240841202,0,,Industrials,3.74,0.75,"['So costs are increasing.', 'There has been significant cost growth, as I noted earlier, across manufacturing business in particular and by extension.', ""So there's been a lot of pressure on parts of the supply chain."", ""and wage growth that's been an added pressure on some of our suppliers at the same time, almost quintupling the throughput and the demand on submarines.""]"
GD,2024_Q2,2024_Q2,2024-07-24,2024-07-24 09:00:00,-0.0034726455053075526,,-0.2343263030052185,4,0.0,0.009133061694444219,,0.08141008903426106,0.009133061694444219,0,,Industrials,3.74,0.5,"['So this is largely behind us and contributed to the cost impact on lot one.', 'The increased revenue came from facilities expansion and artillery work in our ammo business, coupled with increases in international tank and wheel vehicle sales and U.S. Army programs of record.', 'The revenue increase was driven by additional new aircraft deliveries coupled with higher service revenue.', 'Think about the supply chain as more a question of cost than of delivery.']"
GD,2024_Q1,2024_Q1,2024-04-24,2024-04-24 09:00:00,-0.02771015643221853,,-0.10780689865350723,3,0.0,0.00913852155109228,,0.18059722965985348,0.00913852155109228,0,,Industrials,3.74,0.3333333333333333,"['To give you a little detail here, the increase was driven by an increase in new aircraft deliveries and an increase in services at both Gulfstream and Jet Aviation.', ""Well, and then also on shipbuilding, inflation's affected shipbuilding costs a lot over the last few years."", ""So, Phoebe, with the increased demand on munitions and so on and so forth, what are you doing to mitigate any of the issues that could arise from growth in those markets, just like we've seen in the Navy markets, given all the demand and growth?""]"
AMT,2025_Q2,2025_Q2,2025-07-29,2025-07-29 08:30:00,-0.0716847111802024,,-0.3971327245235443,6,0.0,0.014429412410432187,,0.1881518640610147,0.014429412410432187,0,,Real Estate,0.78,0.6666666666666666,"['That did drive an increase in our European markets.', 'That gives a good tailwind to the services business there.', 'In addition, our revised FX assumptions are providing tailwinds of 130 million, 80 million, and 55 million to property revenue, adjusted EBITDA, and attributable AFFO, respectively.', 'And I think you know our priorities there around looking to expand and increase exposure to our developed markets, which U.S., Europe, and CoreSight as well.', 'These tailwinds have enabled us to remain selective in our customer mix to curate high-quality ecosystems while exceeding our initial underwriting assumptions.']"
AMT,2025_Q1,2025_Q1,2025-04-29,2025-04-29 08:30:00,0.06618353241026231,,0.4345058798789978,4,0.0,0.01909859787733697,,0.05458778728765834,0.01909859787733697,0,,Real Estate,0.78,0.25,"[""I think we've all appreciated over the last several months some of the political discussion around tariffs and other things."", ""Even some of the uncertainties driven by things like tariffs, that's probably more of a future-looking risk than a 2025 risk."", ""So we've been managing costs pretty tightly throughout the SG&A for a few years now, consistently bringing those numbers down in the face of pretty significant inflation in the U.S. over the last several years."", 'can have impacts on businesses around the globe, and it also can have impacts on foreign exchange rates, which we are sensitive to in certain regions.']"
AMT,2024_Q4,2024_Q4,2025-02-25,2025-02-25 08:30:00,0.04483595469887788,,-0.334005206823349,3,0.0,0.01863243643945495,,-0.08077412238560833,0.01863243643945495,0,,Real Estate,0.78,0.6666666666666666,"['partially offset by a 2% negative headwind associated with a reduction in non-cash straight line revenue.', 'Certain headwinds in 2024 underscored the importance of these initiatives, which better prepare us to weather challenges like care consolidation and FX and interest rate volatility.', 'which includes an approximately 3% negative headwind associated with non-cash straight line.']"
AMT,2024_Q3,2024_Q3,2024-10-29,2024-10-29 08:30:00,-0.04188494665748764,,0.10310979932546616,5,-0.9364263415336609,0.01358757253216685,,0.22279610686814677,0.01358757253216685,0,,Real Estate,0.78,0.2,"['And then the other piece is interest rate headwinds.', ""Once we get past that, that won't be a headwind for us."", 'What kind of tailwinds, headwinds kind of would keep you in mid-single digit versus high single digits?', 'Growth was negatively impacted approximately 3% by FX headwinds.', 'On the international side, growth was 5.7%, representing an enhancement of over 100 basis points compared to prior expectations through the exclusion of the India business.']"
AMT,2024_Q2,2024_Q2,2024-07-30,2024-07-30 08:30:00,0.02167669458370511,,-0.5362721681594849,2,0.0,0.01482566900627313,,0.15983539028563443,0.01482566900627313,0,,Real Estate,0.78,1.0,"['Finally, we have revised our FX assumptions, providing an incremental headwind of $51 million $33 million and $28 million to property revenue, adjusted EBITDA, and attributable AFFO, respectively.', 'Growth is partially offset by $28 million in FX headwinds.']"
AMT,2024_Q1,2024_Q1,2024-04-30,2024-04-30 08:30:00,0.02746567122046814,,0.11855484545230865,14,0.06336478143930435,0.014653246988894907,,-0.021903945139454595,0.014653246988894907,0,,Real Estate,0.78,0.35714285714285715,"[""And the puts and takes there, we've seen, although for the year, year on year, we have an FX tailwind across Latin America, outlook to outlook, there's a bit of a headwind that brewed up here in the first quarter."", ""But really what's driving the pricing increases across the board are the supply-demand dynamics."", ""So when you look at pricing across our markets, what's really driving it is supply-demand dynamics."", 'Next, we have revised our FX assumptions for the year, resulting in a modest headwind compared to our prior outlook.', ""In terms of kind of industry headwinds, we're not seeing a fall off in our funnel today.""]"
WM,2025_Q2,2025_Q2,2025-07-29,2025-07-29 10:00:00,0.02147339515394655,,0.003984791226685047,4,0.16845020651817322,0.010808355885184832,,0.1322076750339698,0.010808355885184832,0,,Industrials,1.92,0.25,"['from lower commodity prices.', 'But eight plants that the tariffs are opening at the end of the year, between third quarter and fourth quarter, those will have a, more so in 26, but have a margin accretive impact.', 'So the Alternative Fuel Tax Credit was a headwind to that of 30 basis points.', ""And there's about a $15 million decrease expected in the EBITDA associated with commodity prices and another $10 million associated with some cost increases that we've had in that part of our business.""]"
WM,2025_Q1,2025_Q1,2025-04-29,2025-04-29 10:00:00,0.014920693718462842,,0.3020492494106293,12,0.1766977310180664,0.012156807008254548,,0.07261955343622661,0.012156807008254548,0,,Industrials,1.92,0.25,"[""Given tariff and trade negotiations, it's worth mentioning that we are particularly well positioned to complete our sustainability growth investments at targeted capital investment levels, because we've been deliberate in procuring the equipment needed for these projects ahead of time."", ""And two, I think you addressed this up front, but at this point, you don't expect any RNG CapEx-related delays or increased spend due to tariffs."", 'We are very confident because we had most of our equipment delivered well in advance of even any of these tariff discussions happening.', 'So no impacts related to project schedules related to tariffs or related to capital costs.', ""But maybe how should we think about potential impacts, assuming that tariffs are implemented just Maybe it's more of a 26 capex kind of question, but any stats or anything you can provide on cost of fleet and how an impact of higher tariffs might be on your business?""]"
WM,2024_Q4,2024_Q4,2025-01-30,2025-01-30 10:00:00,0.05172910557843279,,0.4374193251132965,5,0.8708579540252686,0.012091225449100568,,0.07809621024104718,0.012091225449100568,0,,Industrials,1.92,0.2,"[""It's a $63 million headwind in dollars and a 30 basis point headwind in margin."", 'Assuming a CNG tax credit headwind, is that correct?', ""So I think we've seen more cost pressure because of the labor intensity in that business."", 'Where do the cost synergies come from?', 'So can you talk about the core dynamics, maybe the outlook for pricing, maybe more importantly, cost inflation and productivity?']"
WM,2024_Q3,2024_Q3,2024-10-29,2024-10-29 10:00:00,0.03283772341102378,,0.34218427538871765,4,0.34195056557655334,0.01075312116662086,,0.06752240386662733,0.01075312116662086,0,,Industrials,1.92,0.25,"['It was commodity price.', 'That is largely driven by our pricing programs, but also by our cost improvement on the efficiency side.', ""We're creating a cleaner product, and this is really important if you think about the commodity prices that we're at today, and we're expecting to end the year around $90 a ton."", 'What do you think based on the diligence on the pricing part of the equation?']"
WM,2024_Q2,2024_Q2,2024-07-25,2024-07-25 10:00:00,-0.09862948192566322,,0.34585967659950256,5,0.0,0.014907072023905026,,0.08378991102051336,0.014907072023905026,0,,Industrials,1.92,0.2,"['One is recycled commodity prices.', ""So there is a little bit of a headwind that we weren't projecting from recycling brokerage in particular that would carry over."", 'The headwind that I talked about in risk management, it shows up in the corporate and other category.', 'These strong margin results were partially offset by higher risk management costs, an increase in incentive compensation costs, and a modest drag from the net impact of recycled commodity prices and fuel.', 'And you guys know that we have a different geography than our competitors do with regard to the impact of recycled commodity prices.']"
WM,2024_Q1,2024_Q1,2024-04-25,2024-04-25 10:00:00,-0.005517227603067549,,0.059381525963544846,6,0.2159099131822586,0.009631165431171835,,0.3281860018247609,0.009631165431171835,0,,Industrials,1.92,0.3333333333333333,"['One, can you talk about your expectations for cost impacts if everything kind of stands up the way it does as written today?', 'So that could be a headwind that would temp down our margin for the years ahead.', ""Jerry, I think there's, you know, it's always going to be a combination of headwinds and tailwinds."", 'And then a question that might not have a clear answer, but on PFAS, it seems like the EPA regulations kind of played out as expected, although pretty inequitable to have exemptions for municipal but not private solid waste teams.', ""But we really do think there's strong traction in labor and repair and maintenance that will more than offset that headwind.""]"
RCL,2025_Q2,2025_Q2,2025-07-29,2025-07-29 10:00:00,-0.056267176413263564,,0.24481083452701569,2,0.0,0.02068867574301721,,0.25044991785696813,0.02068867574301721,0,,Consumer Cyclical,4.38,0.0,"['Is that, one, is that maybe at the expense of longer term bookings and potentially compressing book lead times, and would that be sort of a function of either mixed younger consumer or residual effects from the tariffs and the macro impacts the last few months?', ""So yes, and that's part of the headwind.""]"
RCL,2025_Q1,2025_Q1,2025-04-29,2025-04-29 10:00:00,-0.021527839924404494,,-0.0718454122543335,2,-0.917319655418396,0.039401153568828805,,0.045499016503203205,0.039401153568828805,0,,Consumer Cyclical,4.38,0.5,"[""At this point, it's still too early to determine how exactly the current macro environment could impact the broader economy or consumer behavior."", 'Second and third quarter cost growth is expected to be higher than the first and the fourth quarter, with the third quarter being most impacted by 280 basis points from these headwinds.']"
RCL,2024_Q4,2024_Q4,2025-01-28,2025-01-28 10:00:00,0.12299802331316906,,0.4726231098175049,2,0.13740785419940948,0.024933006880995433,,0.7003979255699577,0.024933006880995433,0,,Consumer Cyclical,4.38,0.0,"['I would also note that this range includes $0.65 headwind from foreign exchange and fuel rates since the last earnings call when we shared our preliminary expectations for the year.', ""We're not going to get into what a cost per ship.""]"
RCL,2024_Q3,2024_Q3,2024-10-29,2024-10-29 10:00:00,0.021962322426171813,,0.555604100227356,2,0.21350719034671783,0.021642243306076808,,0.5313482194439356,0.021642243306076808,0,,Consumer Cyclical,4.38,0.0,"['cost pressure from investments in your outlook going forward?', 'So all of that is how we manage the cost.']"
RCL,2024_Q2,2024_Q2,2024-07-25,2024-07-25 10:00:00,-0.07781949344787181,,0.7711365818977356,1,0.0,0.02073317234121515,,0.2313300240117755,0.02073317234121515,0,,Consumer Cyclical,4.38,0.0,['A 1% change in our cost is about half of that.']
RCL,2024_Q1,2024_Q1,2024-04-25,2024-04-25 10:00:00,0.01866048399424504,,0.2663809657096863,2,0.0,0.019325919701293166,,0.6600654219030953,0.019325919701293166,0,,Consumer Cyclical,4.38,0.5,"['A 1% change in our costs is about half of that.', 'That includes 10 cent headwind from fuel prices and currency exchange rates, as well as 17 cents benefit from the refinancing we completed in the first quarter.']"
NOC,2025_Q2,2025_Q2,2025-07-22,2025-07-22 09:30:00,0.10197770437082455,,-0.5147215127944946,3,0.07593804597854614,0.017675296672105323,,0.13259703838698522,0.017675296672105323,0,,Industrials,8.15,0.6666666666666666,"['It increased our effective tax rate.', 'We do expect those expenditures to be spread over a multi-year period, but certainly provide tailwinds going into 2026 and that those expenditures would begin as early as this year.', 'And the demand acceleration for our products extends outside the United States.']"
NOC,2025_Q1,2025_Q1,2025-04-22,2025-04-22 09:30:00,-0.10757018743022015,,0.7858473658561707,6,0.5012914538383484,0.024897899263633363,,-0.09347575854189616,0.024897899263633363,0,,Industrials,8.15,0.0,"['And regarding the macro environment that you put in for the charges, how should we think about this regarding tariffs?', ""Maybe just a broader question, again, starting out with tariffs because it's been a hot topic this morning."", 'How do we think about the tariff impact on the overall Northrop portfolio and just international relationships, how that changes your potential opportunity set under the current administration?', 'So, Sheila, let me start with what we believe to be the impact of tariffs on our portfolio.', 'I mean, how are you thinking about that number, maybe with the evolution of tariffs and, you know, potentially tighter access to materials?']"
NOC,2024_Q4,2024_Q4,2025-01-30,2025-01-30 09:00:00,0.011925189943089031,,-0.1548544466495514,4,0.0,0.014126626222547385,,-0.014597260975853676,0.014126626222547385,0,,Industrials,8.15,0.5,"['To your point, we also see tailwinds near term from CAS, but also our more normalized level of investments and capital expenditures.', 'That became a headwind with about $600 million in 24 with $900 million in 25.', 'We had, you know, as we scaled the business, initial headwinds in Q2.', ""It's continuing to drive costs out of the business, leveraging the improvements that we made in our factories.""]"
NOC,2024_Q3,2024_Q3,2024-10-24,2024-10-24 09:00:00,0.0034572505598950056,,0.8036808967590332,1,0.0,0.008484923991162203,,0.09913283188516542,0.008484923991162203,0,,Industrials,8.15,0.0,"['We obviously from time to time move away from a supplier that is not performing to another supplier, but we first try to remediate.']"
NOC,2024_Q2,2024_Q2,2024-07-25,2024-07-25 09:00:00,0.0857179347249006,,0.0702311247587204,7,-0.3845776915550232,0.01237052870435805,,0.0836510393408898,0.01237052870435805,0,,Industrials,8.15,0.2857142857142857,"[""These are the government's cost estimates."", 'The increase also reflects our expectations for higher sales volume associated with ammunition and weapons replenishment.', ""The first is getting the macroeconomic headwinds behind us related to inflation and flowing through our contracts, the disruption and challenges that we've had with supply chain deliveries."", 'It had an 81% increase in cost.', 'But as those headwinds dissipate, then it really is about the strength of the portfolio shining through and the operating results.']"
