ticker,fqtr,ann_date,conference_date,eps_actual,eps_surprise,TariffSent_mean,TariffSent_shareNeg,TariffMentions,ForwardTone,tariff_sentences,CAR,size,momentum,after_hours,sector,quarter
MCK,2025_Q2,2024-11-06,2024-11-06 16:30:00,24.94,-0.02269761904900846,-0.933262288570404,1.0,1,0.0,"['Revenues were $1.3 billion, an increase of 11%, driven by increased prescription volumes in our third-party logistics and technology services businesses.']",0.15479490857923944,0.019498709988543278,-0.008121501721745195,1,Healthcare,2025_Q2
MCK,2025_Q1,2024-08-07,2024-08-07 16:30:00,24.94,-0.019432617522882365,0.0056586917489767075,0.0,1,0.0,"['Meanwhile, we experienced some headwinds in other parts of the business.']",-0.11094654092237782,0.00964826713916352,0.25228252374206606,1,Healthcare,2025_Q1
MCK,2024_Q4,2024-05-07,2024-05-07 16:30:00,24.94,-0.02240463248689959,-0.2751275599002838,0.6666666666666666,3,0.0,"['The overall illnesses and dynamics, including vaccinations and testing, continued to be an operating profit headwind in the quarter when compared to the prior year.', 'And as I mentioned, they have been an operating profit headwind year over year.', ""But certainly, it's been a good tailwind for us.""]",0.01606645710643759,0.009418308862001127,0.18770412034054829,1,Healthcare,2024_Q4
MCK,2024_Q3,2024-02-07,2024-02-07 16:30:00,24.94,-0.02360569792892792,-0.24412626028060913,0.6666666666666666,3,0.0,"['The overall illnesses and dynamics, including vaccinations and testing, continued to be an operating profit headwind in the quarter when compared to the prior year.', ""but certainly it's been a good tailwind for us."", 'And as I mentioned, they have been an operating profit headwind year over year.']",-0.02680424137430653,0.012199532563461733,0.1946016037044771,1,Healthcare,2024_Q3
MCK,2024_Q2,2023-11-01,2023-11-01 16:30:00,24.94,-0.026311682736528612,0.0,0.0,0,0.0,[],-0.025388464405566677,0.009951679864401364,0.29820434934311457,1,Healthcare,2024_Q2
MCK,2024_Q1,2023-08-02,2023-08-02 16:30:00,24.94,-0.029625529939743718,0.32681694626808167,0.0,3,0.0,"['The impacts on our consolidated financials can be influenced by the performance of each individual investment quarter to quarter, and as a result, The customs investments may result in gains or losses, the timing and magnitude of which can vary for each investment.', ""You've mentioned this a few times as a tailwind."", 'And as I mentioned, they do provide a tailwind.']",0.07698255725352679,0.012189351618995738,0.13043227560116333,1,Healthcare,2024_Q1
PH,2025_Q3,2025-05-01,2025-05-01 11:00:00,27.11,-0.0038708690907593925,0.42545002698898315,0.20689655172413793,29,-0.3092004358768463,"['With our decentralized structure and the agility of our global team, we are confident in our ability to manage through macroeconomic uncertainty, including tariffs.', 'We have dealt with tariffs before and are extremely grateful for our excellent pricing and supply chain teams.', 'Tariffs are a lot of noise and work, but our teams are leveraging analytics and robust processes to navigate and act quickly through these dynamic and challenging times.', 'Announced tariffs are approximately 3% of cost of goods sold or $375 million on an annualized basis.', 'In respect to tariffs, Jenny mentioned this earlier, but we expect to fully mitigate any additional costs associated with all the announced tariffs.']",-0.008218145894397134,0.0320958494862035,-0.03467566863409721,0,Industrials,2025_Q3
PH,2025_Q2,2025-01-30,2025-01-30 11:00:00,27.11,-0.0035259929703145725,0.6554265022277832,0.0,4,0.0,"[""Any kind of weird stuff out there as it relates to either buying ahead of tariffs or buying ahead of price increases or... or anything else that you can kind of point to that would have impacted orders a little bit, or was it just pretty much things are getting better and that's the story?"", ""Just to follow up on that tariff discussion, I'm wondering sort of how your own thinking has evolved around this issue."", ""What are you hearing from customers in terms of how they're preparing to deal with tariffs, especially if Canada and Mexico is involved?"", ""But we've dealt with tariffs before.""]",0.05985289726499423,0.017695294890154444,0.36450912443642736,0,Industrials,2025_Q2
PH,2025_Q1,2024-10-31,2024-10-31 11:00:00,27.11,-0.0037694052975269982,0.32239529490470886,0.4,5,0.8588184118270874,"['My question today is sort of around that $0.15 divestment headwind.', 'If you look at other expense, we did have a headwind of 26 cents in the quarter.', ""Good morning, Nathan. wonder if we could just go uh you know a little bit deeper into into some of the the headwinds that you're seeing in north america i mean in plant and industrial is a pretty broad category"", 'First, the wind strategy is our business system.', 'So while the automotive production forecast remains lower, heavy duty and work truck demand remains positive.']",0.03427740125774388,0.017113599851523918,0.1893386829158341,0,Industrials,2025_Q1
PH,2024_Q4,2024-08-08,2024-08-08 11:00:00,27.11,-0.004604332096175105,-0.30932170152664185,0.6666666666666666,3,0.0,"['And currency really turned into another headwind, almost 1% on favor one currency.', 'That is a headwind of $0.41. really compared to a favorable rate that we had in the full year of FY24.', 'Work truck strength continues, and heavy-duty truck is positive now, so full year is at that low single-digit growth.']",0.07600462859434429,0.023346693969153034,0.0927801487861275,0,Industrials,2024_Q4
PH,2024_Q3,2024-05-02,2024-05-02 11:00:00,27.11,-0.004358832950027258,-0.9270439147949219,1.0,1,0.0,"['Also, military aftermarket growth is higher.']",-0.04282448144049657,0.010037190010314657,0.3313559333237577,0,Industrials,2024_Q3
PH,2024_Q2,2024-02-01,2024-02-01 11:00:00,27.11,-0.005109803009793096,0.5128597021102905,0.0,6,0.0,"['We saw weakness in off-highway, primarily construction in Q2, some weakness in transportation and automotive and in heavy duty.', ""So maybe just talk a little bit about what you're seeing across those end markets and whether you're seeing any stabilization or green shoots on your North America industrial business."", 'The net impact of divestitures and currency basically offset each other.', 'Just a question on pricing and inflation.', 'There was a little bit of a shift from North America into the international markets.']",0.06657173232433282,0.01418117341471052,0.21659244134198352,0,Industrials,2024_Q2
PH,2024_Q1,2023-11-02,2023-11-02 11:00:00,27.11,-0.006429787135851161,0.06393243372440338,0.4,10,0.0,"[""So we don't disclose the specifics, obviously, but, you know, price cost management is a core element of the wind strategy and what we did do is we expanded from just material inflation to total cost of inflation."", 'But you are getting some cost relief.', ""I'll take a stab at this, and maybe I'll let Jenny and Todd pile on, but I think In North America, you know, you've got things like automotive are somewhat flat, heavy-duty trucks flat, agriculture is flat."", ""You've got some metals relief, but other inflation, maybe just a little perspective on the cost side of the equation."", 'And so what your views are, both at an OEM level and a distributor level, and maybe even if you take it by region, but just how far along that process is, are those headwinds actually starting to abate a bit?']",0.04466233694434792,0.01975071938208816,0.2239298708192421,0,Industrials,2024_Q1
CDNS,2025_Q2,2025-07-28,2025-07-28 14:00:00,3.7,-0.009482524991267961,0.4093495309352875,0.2,5,0.0,"['You know, this is on top of, I assume, you know, the China restrictions that were temporary.', 'So on the near term, how much of a headwind was China in Q2?', 'I believe your hardware is mostly manufactured in the U.S., and presumably there should be no direct tariff impact, but was there any customer behavior related pull-ins that was seen in Q2 and possibly also in Q3?', 'So we think our tariff exposure is quite limited.', 'This act includes the restoration of favorable tax treatment for certain business provisions including the immediate expensing of United States research and development expenditures.']",0.10565054055871774,0.019184164241528596,0.11513539384603644,0,Technology,2025_Q2
CDNS,2025_Q1,2025-04-28,2025-04-28 14:00:00,3.7,-0.010875944988070294,0.4969508647918701,0.16666666666666666,12,0.15374477207660675,"['On top of this, you know, tariff, trade, regulatory dynamics are, I think, driving more focus on domestic China chip design programs, especially in AI.', 'I mean, as we all know, your main offering is a software and services product, which may not have the same risk from reciprocal tariffing regimes that other parts of semiconductor ecosystem does.', 'So I guess one assumes this is only limited exposure to tariffing into China.', ""And I guess what I'm asking more generally is, can you confirm, if at all at this point, where you think you do have any exposure to the tariffing regime announced by the US government, at least as you currently understand things?"", 'Yes, so with respect to tariffs, I mean, there are two parts to it.']",0.03474790575251143,0.03181027985073938,0.004534990233734604,0,Technology,2025_Q1
CDNS,2024_Q4,2025-02-18,2025-02-18 17:00:00,3.7,-0.010671093105957269,0.6747369766235352,0.0,1,0.0,"[""China is the kind of headwind, I guess, the assumption that that's flat.""]",-0.07368623217749735,0.022077686336872432,0.055770295380048074,1,Technology,2024_Q4
CDNS,2024_Q3,2024-10-28,2024-10-28 17:00:00,3.7,-0.01224251904175986,0.021141845732927322,0.0,1,0.0,"[""You've got the potential direct or indirect headwinds from maybe more US regulatory actions.""]",0.10109791015142897,0.022284597960959426,-0.08293727172435339,1,Technology,2024_Q3
CDNS,2024_Q2,2024-07-22,2024-07-22 17:00:00,3.7,-0.011252008796736476,0.0,0.0,0,0.0,[],-0.003585812200293876,0.018083304624937676,-0.028625640278985842,1,Technology,2024_Q2
CDNS,2024_Q1,2024-04-22,2024-04-22 14:00:00,3.7,-0.011239964317573592,0.0,0.0,0,0.0,[],-0.028360662821728146,0.01853883179105888,0.200539086884153,0,Technology,2024_Q1
CVS,2025_Q2,2025-07-31,2025-07-31 08:00:00,3.59,-0.046388443585739556,0.23079735040664673,0.3333333333333333,3,-0.03950849175453186,"['I wanted to get your early view on 2026 headwinds and tailwinds.', 'And as we said prior, over time we expect that the reimbursement erosion, which was one of the primary headwinds that we faced in the retail pharmacy business, will equal the cost of goods improvement to drive a more sustainable and durable marketplace.', ""Maybe following up on a little bit as we think about what you said in terms of moving cost advantage into the government business next year, maybe there's potentially some 340B impact, how do we think about the sort of reimbursement landscape like as it stands now for 2026?""]",-0.0033056912878591774,0.019069086307684047,0.12295424272128241,0,Healthcare,2025_Q2
CVS,2025_Q1,2025-05-01,2025-05-01 08:00:00,3.59,-0.043794313207925435,0.5344514846801758,0.16666666666666666,6,0.12187963724136353,"['In PCW, we are closely monitoring the potential for softening consumer environment and the implications of tariffs, as well as potential changes in consumer sentiment towards vaccines that may impact market demand.', 'And two, could you comment on how you see the potential tariff impact?', ""As it relates to tariffs, It's obviously a very fluid environment."", 'So we do not see a significant impact as it relates to the tariffs.', 'that will obviously get the benefit of a U.S.-based manufacturing and be able to not be impacted by the tariffs.']",-0.00019491870217058782,0.02701913964334872,0.27320752043853624,0,Healthcare,2025_Q1
CVS,2024_Q4,2025-02-12,2025-02-12 08:00:00,3.59,-0.05366613685019267,0.20349828898906708,0.5,2,0.0,"['Can you remind us with cost advantage, what is the headwind to growth the first year of the implementation?', 'And as we continue to improve cost of goods, we pass that through cost advantage to our customers.']",0.19702099225295033,0.031408867760942275,0.1246858653440297,0,Healthcare,2024_Q4
CVS,2024_Q3,2024-11-06,2024-11-06 08:00:00,3.59,-0.05401426636939658,0.25766175985336304,0.2857142857142857,7,0.048100851476192474,"[""It used to be a headwind, and now it's going to be a tailwind next year."", 'Excuse me, tailwind.', 'And we think that there could be some nice tailwinds in that business next year as we think about, you know, some of the changes that competitors and ourselves have made.', 'Um, so, so first and foremost, uh, as you recall, last year we launched cost advantage with the very intentional reason to, um, solve one of the biggest industry challenges we had around reimbursement pressure.', ""How much of this benefit and this trend that we're seeing is because of the benefits that we put out into the market?""]",0.027209867143306976,0.022440580149170622,0.13146293491284955,0,Healthcare,2024_Q3
CVS,2024_Q2,2024-08-07,2024-08-07 08:00:00,3.59,-0.05180768147141127,0.3699723780155182,0.3333333333333333,3,0.13237857818603516,"[""And what are some of the key headwinds tailwinds there beyond the 100 to 200 basis points of MA improvement you're talking about?"", 'We did actually get a nice tailwind in that one of our important HMO contracts down in Florida flipped over to four stars, which will also create an incremental tailwind.', 'As we look at the sources of pressure we discussed in our updated 2024 guidance, not all of these sources will translate into pressure on our 2025 bids.']",-0.008960415368224953,0.019438754708228877,-0.23201799814332147,0,Healthcare,2024_Q2
CVS,2024_Q1,2024-05-01,2024-05-01 08:00:00,3.59,-0.0451422530412483,-0.0559241808950901,0.2857142857142857,7,0.0069571975618600845,"[""So that's clearly a headwind, but we're not going to miss on trend."", 'So that would be a tailwind.', 'This decrease was partially offset by improved purchasing economics.', 'But it sounds like there may be some cost headwinds that are maybe offsetting the change in benefits.', 'And what I would believe the strength in our purchasing economics is the ability to control and move market share.']",-0.1920584877379941,0.025925108702550978,-0.17617354508647376,0,Healthcare,2024_Q1
TT,2025_Q2,2025-07-30,2025-07-30 10:00:00,12.62,-6.384222740169897e-05,0.2178150713443756,0.2857142857142857,14,0.086771160364151,"['We are effectively managing and mitigating all enacted tariffs and inflationary impacts through our world-class business operating system.', 'which we leverage to offset tariffs, drive market outgrowth, and minimize the impact on our customers.', 'We expect to manage and mitigate all enacted tariff impacts through proactive measures, including pricing.', 'Based on tariffs in place as of July 28, we estimate the cost impact in 2025 to be approximately $140 million, roughly half of our estimate provided at the end of the first quarter.', 'and our full-year organic revenue growth guidance includes an estimated pricing impact from tariffs.']",-0.06461385755439818,0.015440670054802257,0.18359905152710687,0,Industrials,2025_Q2
TT,2025_Q1,2025-04-30,2025-04-30 10:00:00,12.62,-8.525962668211025e-05,0.5162248611450195,0.15,40,-0.023237571120262146,"['We expect to manage and mitigate all tariff impacts that are now in place through proactive measures, including pricing.', 'We will take surgical pricing actions to offset tariff impacts dollar for dollar, aiming to fully mitigate these costs while minimizing the impact on our customers.', 'Net tariff costs are included in our EPS guidance for the year and are expected to have zero impact.', ""Given the dynamic tariff environment, It's premature to build specific pricing into our revenue guidance at this stage."", 'We do not anticipate a material impact from tariffs that are now in place in the second quarter.']",0.1021158108046146,0.0248601773549126,0.040487230040341604,0,Industrials,2025_Q1
TT,2024_Q4,2025-01-30,2025-01-30 10:00:00,12.62,-8.301450473771754e-05,0.3674572706222534,0.2222222222222222,9,0.0,"[""So, look, we've in the past, we've dealt with tariffs."", 'The quick question follow-up there is maybe just a tariff question.', '2% headwind from pre-buy.', 'IRA tailwinds, right?', 'And then the third element would be that pre-buy dynamic, which is probably around three percentage points of a headwind.']",-0.004489900333840086,0.01652013987824035,0.15548510303439067,0,Industrials,2024_Q4
TT,2024_Q3,2024-10-30,2024-10-30 10:00:00,12.62,-7.752005838608206e-05,0.14342433214187622,0.3333333333333333,9,-0.40743696689605713,"[""And I think about America's transport, it's probably not a headwind."", ""I'm sure they have a tailwind, okay?"", ""You know, Dave, in the past, you know, we've talked a little bit about a cascading impact of policies going from, say, ESSER to CHIPS and IRA."", 'And how much of the downturn is market-related versus our policy change?', ""And that's going to continue to be a significant tailwind for our service business well into the future.""]",-0.035933509252676396,0.013349091843886388,0.191444526815588,0,Industrials,2024_Q3
TT,2024_Q2,2024-07-31,2024-07-31 10:00:00,12.62,-9.230579411725563e-05,0.0,0.0,0,0.0,[],0.010997088304057783,0.016185550646290413,0.2416325101947594,0,Industrials,2024_Q2
TT,2024_Q1,2024-04-30,2024-04-30 10:00:00,12.62,-0.00010115398312845295,0.0,0.0,0,0.0,[],0.06641757183317977,0.012730943786698689,0.49582418865281674,0,Industrials,2024_Q1
DELL,2025_Q3,2024-11-26,2024-11-26 16:30:00,6.86,-0.017876102051191403,0.7195082902908325,0.0,4,0.0,"[""Can you talk about how you're thinking about margins also in that context and potentially any impact that you're contemplating from tariffs?"", ""And in terms of the bigger picture question, I know it's too early to understand exactly what the tariff implications might be, but could you remind us of where your global manufacturing is and sort of what proportions are coming from what countries or regions?"", ""And on tariffs, look, we've been at this a long time."", 'As a multinational company, we encounter tariff requirements in almost every country we operate and consistently navigate the geopolitical and macroeconomic cycles as they arise.']",-0.14099452281384442,0.025836698643754215,-0.20352036036129817,1,Technology,2025_Q3
DELL,2025_Q2,2024-08-29,2024-08-29 16:30:00,6.86,-0.02318193946733528,-0.05528789758682251,0.5,2,0.7813050746917725,"[""So it's that composition of demand that we're trying to translate into shipments that, again, we're reflecting in our guidance, and this is our best understanding of it today."", 'Supply is improving.']",0.012148131040056163,0.03212205570977878,-0.10461287129458718,1,Technology,2025_Q2
DELL,2025_Q1,2024-05-30,2024-05-30 16:30:00,6.86,-0.014481041491574387,0.4468245208263397,0.0,2,0.0,"['All forms of costs, our freight costs, our component costs.', 'You also have commodity cost headwinds to contend with.']",-0.23878020819763912,0.03276502340036552,1.382077957756251,1,Technology,2025_Q1
DELL,2024_Q4,2024-02-29,2024-02-29 16:30:00,6.86,-0.027938230627041358,0.4009113907814026,0.2,5,0.0,"['And then as we think through fiscal 25, are the headwinds more in the sort of early quarters and how much of that is sort of baked in in relation to a headwind for the fiscal 25 guide that you gave for 100 basis points moderation and cross margin?', 'The demand for these things is in excess of the supply.', ""And how we're pricing deals."", ""We've got an inflationary component cost environment."", 'We are well positioned with our unique operating model and a number of tailwinds.']",0.31367270381966117,0.023236502788050423,0.40225395562036326,1,Technology,2024_Q4
DELL,2024_Q3,2023-11-30,2023-11-30 16:30:00,6.86,-0.034863830962776704,0.19951696693897247,0.3333333333333333,6,-0.897779107093811,"[""We think it's a tailwind."", 'Demand is ahead of supply.', 'So those are the tailwinds of the change that we see in the business.', 'And then, you know, on your question around component costs and the potential pressure we put on margin rates, You know, we do run a low inventory model, and so when we have component cost increases, we try to recover them as quickly as we can by raising prices and passing those through into the market.', 'Pricing discipline and cost controls will help mitigate these headwinds.']",-0.06095216953640628,0.014666270774445907,0.6253240301491134,1,Technology,2024_Q3
DELL,2024_Q2,2023-08-31,2023-08-31 15:30:00,6.86,-0.04725538467128751,-0.1704348921775818,0.5,4,0.0,"[""And we think that we'll see more of our competitors have that broader access to lower component costs."", 'We sharpened our focus on pricing this quarter, and we were selective on deals, particularly where shared benefits would have been temporary.', 'Typically, when costs increase, we are able to pass that through in time.', 'Currency remained a headwind and impacted revenue growth by approximately 130 basis points.']",0.21694670722421394,0.015059372479720676,0.43557344393233643,0,Technology,2024_Q2
DELL,2024_Q1,2023-06-01,2023-06-01 15:30:00,6.86,-0.05913764971796975,0.29288142919540405,0.0,3,0.0,"['Operating expense was $3.6 billion, down 6%, driven by lower marketing and headcount-related costs, and 17.1% of revenue given scaling.', ""I was wondering if you could talk about how you're thinking about pricing and share and maybe also reference how you're looking at elasticity of demand as a response to pricing."", 'Currency remained a headwind and impacted revenue by approximately 290 basis points.']",0.020253731353173904,0.02001662629972123,0.037836705300263285,0,Technology,2024_Q1
BMY,2025_Q2,2025-07-31,2025-07-31 08:00:00,2.4,-0.10069595576544044,0.9228242635726929,0.0,1,0.9228242635726929,"['Finally, unless otherwise stated, all comparisons are made from the same period in 2024, and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.']",-0.05593112730115811,0.019956815181868873,-0.24755149273133825,0,Healthcare,2025_Q2
BMY,2025_Q1,2025-04-24,2025-04-24 08:00:00,2.4,-0.09666316880647788,0.4762652814388275,0.2,20,0.7990210056304932,"[""There's a lot of uncertainty, whether related to tariffs, a potential economic downturn, or restructuring at the FDA and HHS."", 'Our revised guidance includes the estimated impact of current tariffs on U.S. products shipped to China, but does not account for any potential pharmaceutical sector tariffs.', ""Just first, bigger picture, as we think about tariffs and the 232 stuff that's going on right now, can you just provide any color on the company's U.S. manufacturing footprint, ability to shift manufacturing to the U.S. over time, and just in general your ability to navigate this dynamic."", 'I will start with your tariff question.', ""In terms of our exposure, again, what we've said is the tariffs that have gone into place, namely around China, have been reflected in the guidance that we provided today.""]",-0.017313292238504984,0.01926703373151506,-0.04158277046226533,0,Healthcare,2025_Q1
BMY,2024_Q4,2025-02-06,2025-02-06 08:00:00,2.4,-0.07941568823462558,0.7107341289520264,0.0,2,0.7107341289520264,"['And the only other headwind that I would mention is is we provided that guidance on IRA, which really took out the worst-case scenario for Eloquist as we head into the IRA in 26 and 27.', 'Finally, unless otherwise stated, all comparisons are made from the same period in 2023 and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.']",-0.05244153159597016,0.020026002712201046,0.25649944993672125,0,Healthcare,2024_Q4
BMY,2024_Q3,2024-10-31,2024-10-31 08:00:00,2.4,-0.0910416193634968,0.5889356732368469,0.0,3,0.524197518825531,"['But in the meantime, physicians can push through medical exemptions, for any of these formula reviews to take place.', 'So physicians can prescribe today, push through medical exemptions before formula reviews, but we expect to see really full access 80 to 85 percent access within roughly, you know, 12 months post-approval.', 'As a reminder, unless otherwise stated, all comparisons are made from the same period in 2023, and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.']",0.034375648769632394,0.014756475195418112,0.30147265956270375,0,Healthcare,2024_Q3
BMY,2024_Q2,2024-07-26,2024-07-26 08:00:00,2.4,-0.10708899228450372,0.8953487873077393,0.0,2,0.8953487873077393,"[""But let me just first say we're not going to speculate on the impact of products that have not been or aren't planned to be negotiated."", 'Let me start with a brief reminder that unless otherwise stated, all comparisons are made from the same period in 2023 and sales growth rates will be discussed on an underlying basis, which excludes the impact of foreign exchange.']",0.11196060593020109,0.0208457090061954,0.042512751316237773,0,Healthcare,2024_Q2
BMY,2024_Q1,2024-04-25,2024-04-25 08:00:00,2.4,-0.10072927484983894,0.0,0.0,0,0.0,[],-0.08188041646523553,0.016827280693476873,-0.10339543564708154,0,Healthcare,2024_Q1
ORLY,2025_Q2,2025-07-24,2025-07-24 10:00:00,2.79,-0.4417313017064994,-0.07438597828149796,0.5,24,-0.1253494769334793,"['The contribution to our average ticket from same skew inflation for the second quarter was just under .5% and reflects the early stages of the impact of changes in the tariff environment in our industry, which I will discuss more in a moment.', 'The increase in our guidance range at the top end also reflects the potential for incremental benefit we could realize from the effective price management that we talked about earlier as we navigate the challenging tariff environment.', 'As I previously noted, we have begun to see some incremental same skew benefit filter into our numbers from industry wide pricing actions spurred by the first round of tariffs.', 'Brent will discuss more of this in detail during his prepared comments, but we continue to be successful in working with our supplier partners to respond to and mitigate the impacts from tariffs.', 'As a result of these factors, our forward-looking guidance expectations do not incorporate a significant net benefit from tariff-induced inflation beyond the modest price changes we have already seen thus far.']",0.021263639667470774,0.013035015432675021,0.17416274466196024,0,Consumer Cyclical,2025_Q2
ORLY,2025_Q1,2025-04-24,2025-04-24 10:00:00,2.79,-0.4579862394017803,0.45320796966552734,0.1111111111111111,36,0.29955628514289856,"['I will discuss our thoughts on tariff developments in a moment, but I will note that tariff-related price changes had a very minimal impact to same-skew inflation in the first quarter.', 'There are several factors, namely tariffs and the ongoing international trade deliberations that have the potential to impose significant challenges on the consumer.', 'Tariffs certainly have the potential to impact the same skew inflation assumptions we have inherent within our guide.', 'However, the high degree of uncertainty surrounding the duration, magnitude, and timing of potential tariffs, coupled with the changes we have already seen to previously announced tariffs, prevent us from prudently forecasting the inflationary impacts.', 'While tariffs may take up a significant bandwidth in the news, our teams are focused on what they do best, and that is getting incrementally better and executing our business model every single day in every single store.']",-0.03677751144469762,0.016023853213008147,0.13131473099558266,0,Consumer Cyclical,2025_Q1
ORLY,2024_Q4,2025-02-06,2025-02-06 11:00:00,2.79,-0.4689446937090175,0.32827699184417725,0.3076923076923077,13,0.1414530724287033,"['In a few moments, Brent will discuss how we view the potential for increased tariffs on our supply chain and margin outlook.', 'For now, I will just highlight that our sales assumptions exclude any changes in tariffs as it remains too early to project the impact to our business.', 'As Brad previously mentioned, we have not incorporated any impact from changes to tariffs.', 'At this time, it is difficult to assess the exact timing, duration, and magnitude of any tariff revisions that will occur and the way that suppliers, competitors, and customers will respond to any changes.', 'Our experience during the last round of significant tariffs in 2018 and 2019 is a clear demonstration that our industry behaves rationally in response to increased acquisition costs.']",-0.02320727307657862,0.010156550886349664,0.18350066588670622,0,Consumer Cyclical,2024_Q4
ORLY,2024_Q3,2024-10-24,2024-10-24 11:00:00,2.79,-0.5272045229380928,0.5451903939247131,0.2,5,0.0,"['My follow-up question is how much work are you doing today to prepare for the prospect of tariffs in the next couple of months and how, disruptive would be 30 to 60% tariff on goods coming from China and some degree of tariff coming in on goods coming from all other countries.', 'when we had the tariffs 2017, 2018 before, you know, honestly, we were able to pass those increased costs through in selling price.', 'And then on the tariff side, I think in 2022, you talked about total direct and indirect exposure to China of around 30%.', ""And on the tariff side, I don't think the tariffs went away."", ""If there's a tariff out there that is, you know, excessive to the percentages you're talking about, that may be a first for the industry and we'll have to see how we deal with that at that point.""]",-0.004863588545786597,0.008872911750043662,0.14928208170161317,0,Consumer Cyclical,2024_Q3
ORLY,2024_Q2,2024-07-25,2024-07-25 11:00:00,2.79,-0.6017359739050612,0.2609391212463379,0.125,8,0.30241158604621887,"[""You know, when we think about product acquisition costs, you know, as we've continued to move past COVID and into a more normalized environment, you know, we've got some suppliers out there that are still facing, you know, wage pressure, labor, you know, production pressures, raw materials, those kind of things."", 'Do you think that the weather was a net benefit or a net headwind to the category and your growth in the second quarter here?', 'However, our outlook for the net impact of the acquired business is unchanged, and we still expect only a 15 basis point headwind to operating profit in 2024.', 'and currently heads up our tax function as Senior Director of Tax, but will now be adding investor relations to her duties.', 'Finally, our second quarter results include a slightly larger than anticipated headwind from the mix of DIY and professional business, as the headwinds we saw to sales were more significantly felt in our higher margin DIY business.']",0.05243886746179487,0.01372527156956314,0.06885011453493184,0,Consumer Cyclical,2024_Q2
ORLY,2024_Q1,2024-04-24,2024-04-24 16:30:00,2.79,-0.5787980010686111,-0.8121459484100342,1.0,1,-0.8121459484100342,['Our experience gives us confidence that these demand headwinds are short term and over time the consumer will continue to prioritize their transportation needs given the value proposition that is present.'],-0.03452575680543065,0.011692073250291108,0.18560391724602154,1,Consumer Cyclical,2024_Q1
NEM,2025_Q2,2025-07-24,2025-07-24 17:30:00,5.55,0.028097044071564232,0.0,0.0,0,0.0,[],0.06330472995866712,0.023187135968360303,0.47870724168720136,1,Basic Materials,2025_Q2
NEM,2025_Q1,2025-04-23,2025-04-23 17:30:00,5.55,0.03178950472093037,0.773947536945343,0.0,9,0.8894725441932678,"['And although it is still early days, we are closely monitoring the evolving tariff situation and are very much focused on managing the variables that are within our control.', 'Just wanted to ask about the tariffs, Tom.', ""and I understand that this tariff situation is quite fluid but I'm trying to understand from a very high level when you look at your cost structure I'm interested in what portion what part of your cost structure do you think will be greatly would be impacted by the addition of tariffs so I'm going to start first with the consumable side which is about 30 percent of your cost structure maybe you can talk a little bit about where what sort of consumables would you see being impacted?"", ""So we're seeing no particular impacts in half of our cost base around some of the tariff volatility."", 'And the two operations, the two areas that may start to see some tariff pressure would be Enosquito with some parts that you might buy from the U.S., or Red Cross and Bruce Jack, but that might buy some parts from the US.']",-0.001010238873167757,0.02740626889953608,0.0920567001129684,1,Basic Materials,2025_Q1
NEM,2024_Q4,2025-02-20,2025-02-20 17:30:00,5.55,0.036787448487802,-0.6262513399124146,0.8571428571428571,7,-0.7632346153259277,"['Turning now to the impact from our investment cycle and the current gold price dynamics on our costs.', 'So we saw an acceleration in the cost.', 'We have also established a run of mine stockpile, decoupling the mine and processing plant and ensuring that we can deliver stable and quality feed to the mill where asset reliability is our key focus.', 'As we know, our costs were elevated through 2024 and into 2025.', 'But generally speaking, we had an overall increase in our cost structure, both in direct costs as well as in our G&A.']",-0.025750450995240395,0.018198520949345792,-0.06587776484931118,1,Basic Materials,2024_Q4
NEM,2024_Q3,2024-10-24,2024-10-24 11:00:00,5.55,0.03038577101064326,0.06766997277736664,0.2857142857142857,7,0.0,"[""Yeah, sort of two parts to the question, but I mean, the first one is perhaps a kind of reflection on the industry as well, but when I look back to February and you look at your cost profile in the medium term, like many in the gold industry, you've got costs coming down over time over the next few years."", 'Costs were higher driven by higher direct costs primarily.', 'Increased production taxes and royalties from a higher gold price environment, and slightly higher G&A spend, largely due to an increase in contracted labor.', ""i think you see um certainly those that impact the cost base uh are there and they're in our direct costs i think what you're going"", ""Another driver of our oil and sustaining costs is the important work we're putting into tailings facilities.""]",-0.17088451594320314,0.024666206445377627,0.16514992913033733,0,Basic Materials,2024_Q3
NEM,2024_Q2,2024-07-25,2024-07-25 11:00:00,5.55,0.0369604695788334,0.03753387928009033,0.5,2,-0.7878739237785339,"['And then also just a reminder, the other kind of one time is the remaining stamp duty, which is about $30 million.', 'Unit cost will be closely correlated to production with the added benefit of whole potential improvements and additional synergies realized in the latter part of the year.']",-0.026309083746007014,0.01944832472220193,0.35448921090921504,0,Basic Materials,2024_Q2
